game,t,true_goal,posterior_spades,posterior_clubs,posterior_hearts,posterior_diamonds,jev_spades,jev_clubs,jev_hearts,jev_diamonds,brier_posterior,brier_jev,logloss_posterior,logloss_jev,tv_distance,top1_agree,classical_action,jev_action,action_agree,regret
3,25.83,spades,0.25,0.25,0.25,0.25,0.2,0.45,0.14,0.21,0.75,0.9062000000000001,1.3862943611198906,1.6094379124341003,0.2,False,bid_hearts_5,pass,False,0.0
4,9.38,spades,0.5011,0.3422,0.0651,0.0916,0.27,0.61,0.06,0.06,0.37862233065069467,0.9122,0.6909326566703167,1.3093333199837622,0.26779875563183864,False,bid_clubs_7,pass,False,0.0
4,11.03,spades,0.6109,0.2685,0.0498,0.0708,0.21,0.74,0.03,0.02,0.23102102299924335,1.1729999999999998,0.49288340270259534,1.5606477482646683,0.4714890154597233,False,bid_clubs_5,sell_spades,False,8.78193653376729
4,17.34,spades,0.605,0.2635,0.0657,0.0657,0.23,0.5,0.12,0.15,0.23408827038404226,0.8797999999999999,0.5024919771386821,1.4696759700589417,0.37502108087389807,False,ask_spades_19,pass,False,0.0
4,17.41,spades,0.605,0.2635,0.0657,0.0657,0.22,0.69,0.04,0.05,0.23408827038404226,1.0886,0.5024919771386821,1.5141277326297755,0.42648907627443466,False,ask_clubs_10,pass,False,0.0
4,18.64,spades,0.605,0.2635,0.0657,0.0657,0.19,0.75,0.03,0.03,0.23408827038404226,1.2204,0.5024919771386821,1.6607312068216509,0.48648907627443466,False,bid_clubs_5,pass,False,0.0
5,20.13,clubs,0.2519,0.5307,0.0898,0.1276,0.2,0.67,0.06,0.07,0.30806167472758006,0.15739999999999996,0.6335828422440151,0.40047756659712525,0.13931297709923668,True,bid_diamonds_1,pass,False,0.0
5,26.22,clubs,0.3261,0.4826,0.0783,0.113,0.18,0.67,0.08,0.07,0.3929300567107751,0.15259999999999996,0.7285491076108612,0.40047756659712525,0.18913043478260874,True,ask_clubs_16,sell_spades,False,3.900621118012424
5,26.85,clubs,0.3172,0.4727,0.105,0.105,0.23,0.69,0.04,0.04,0.4007089294588202,0.1522,0.7492628832566935,0.37106368139083207,0.21728512960436558,True,ask_hearts_6,pass,False,0.0
5,34.47,clubs,0.3172,0.4727,0.105,0.105,0.2,0.64,0.08,0.08,0.4007089294588202,0.18239999999999998,0.7492628832566935,0.4462871026284195,0.1672851296043656,True,pass,pass,True,0.0
5,37.77,clubs,0.2411,0.5745,0.1109,0.0736,0.25,0.55,0.09,0.11,0.25692429297013225,0.28519999999999995,0.5543364939644727,0.5978370007556204,0.04534116374314193,True,bid_hearts_1,sell_diamonds,False,0.2949282641732993
6,4.62,clubs,0.2895,0.2105,0.2105,0.2895,0.33,0.42,0.09,0.16,0.8351800554016622,0.4790000000000001,1.55814461804655,0.8675005677047231,0.25,False,bid_clubs_4,sell_spades,False,1.4912280701754383
6,6.07,clubs,0.2895,0.2105,0.2105,0.2895,0.25,0.51,0.1,0.14,0.8351800554016622,0.3322,1.55814461804655,0.6733445532637656,0.29947368421052634,False,ask_spades_11,sell_diamonds,False,0.0
6,8.53,clubs,0.2688,0.1935,0.2688,0.2688,0.34,0.49,0.07,0.1,0.8671522719389524,0.39060000000000006,1.6422277352570913,0.7133498878774648,0.3676344086021505,False,ask_hearts_10,sell_clubs,False,0.0
6,10.21,clubs,0.2688,0.1935,0.2688,0.2688,0.24,0.57,0.08,0.11,0.8671522719389524,0.2609999999999999,1.6422277352570913,0.5621189181535411,0.3764516129032258,False,bid_clubs_3,buy_spades,False,3.043010752688172
6,18.34,clubs,0.211,0.1488,0.211,0.4292,0.12,0.3,0.26,0.32,0.9978233773569847,0.6744,1.9052598430924377,1.2039728043259361,0.20020028612303287,True,bid_spades_4,pass,False,0.0
7,4.66,clubs,0.2519,0.5307,0.0898,0.1276,0.3,0.66,0.02,0.02,0.30806167472758006,0.2064,0.6335828422440151,0.4155154439616658,0.1774045801526718,True,ask_clubs_17,pass,False,0.0
7,6.66,clubs,0.2519,0.5307,0.0898,0.1276,0.5,0.42,0.04,0.04,0.30806167472758006,0.5896000000000001,0.6335828422440151,0.8675005677047231,0.24809160305343508,False,ask_hearts_5,pass,False,0.0
7,8.29,clubs,0.2394,0.5108,0.0813,0.1685,0.23,0.71,0.03,0.03,0.33163881453809047,0.13880000000000003,0.6717713467260777,0.342490308946776,0.19919703321509188,True,ask_spades_9,pass,False,0.0
7,12.1,clubs,0.2394,0.5108,0.0813,0.1685,0.26,0.49,0.1,0.15,0.33163881453809047,0.3602,0.6717713467260777,0.7133498878774648,0.03929700096742988,True,sell_diamonds,sell_diamonds,True,0.0
7,12.98,clubs,0.4065,0.4065,0.0581,0.129,0.23,0.67,0.05,0.04,0.5375234131113423,0.16589999999999996,0.9002903905277139,0.40047756659712525,0.2685483870967742,False,ask_clubs_14,pass,False,0.0
8,5.67,diamonds,0.1292,0.1796,0.3456,0.3456,0.17,0.24,0.33,0.26,0.5966427099338205,0.743,1.0624993867047083,1.3470736479666092,0.10118192905244179,True,ask_clubs_8,pass,False,0.0
8,6.72,diamonds,0.1292,0.1796,0.3456,0.3456,0.21,0.29,0.2,0.3,0.5966427099338205,0.6581999999999999,1.0624993867047083,1.2039728043259361,0.1911819290524418,False,ask_diamonds_12,pass,False,0.0
8,8.13,diamonds,0.1292,0.1796,0.3456,0.3456,0.15,0.27,0.35,0.23,0.5966427099338205,0.8108,1.0624993867047083,1.4696759700589417,0.11559096452622092,True,ask_hearts_12,pass,False,0.0
8,10.42,diamonds,0.1292,0.1796,0.3456,0.3456,0.19,0.21,0.31,0.29,0.5966427099338205,0.6804,1.0624993867047083,1.2378743560016174,0.09118192905244181,True,bid_diamonds_7,pass,False,0.0
8,13.95,diamonds,0.1001,0.2029,0.4105,0.2865,0.24,0.3,0.2,0.26,0.7287852126181882,0.7352,1.2500412563215477,1.3470736479666092,0.23699037680758797,False,ask_diamonds_10,pass,False,0.0
9,4.73,diamonds,0.2002,0.1456,0.2745,0.3798,0.16,0.35,0.28,0.21,0.5213115040441492,0.8506,0.9682188811455129,1.5606477482646683,0.20991407476939183,False,buy_diamonds,buy_diamonds,True,0.0
9,6.23,diamonds,0.1796,0.1292,0.3456,0.3456,0.24,0.35,0.18,0.23,0.5966427099338205,0.8053999999999999,1.0624993867047083,1.4696759700589417,0.28118192905244177,False,ask_diamonds_12,pass,False,0.0
9,14.41,diamonds,0.1792,0.0859,0.3675,0.3675,0.18,0.64,0.07,0.11,0.5745959464391754,1.239,1.0010774138416736,2.2072749131897207,0.5549665924276169,False,bid_diamonds_8,pass,False,0.0
9,19.17,diamonds,0.1422,0.0956,0.3047,0.4575,0.23,0.51,0.1,0.16,0.41644375546823353,1.0286,0.7819057524030232,1.8325814637483102,0.5021861152141802,False,ask_hearts_10,pass,False,0.0
9,21.43,diamonds,0.1422,0.0956,0.3047,0.4575,0.21,0.57,0.08,0.14,0.41644375546823353,1.1149999999999998,0.7819057524030232,1.9661128563728327,0.5421861152141801,False,ask_diamonds_15,pass,False,0.0
10,6.54,hearts,0.3561,0.2557,0.2557,0.1325,0.23,0.6,0.07,0.1,0.7637643061164975,1.2877999999999998,1.3638030576360463,2.659260036932778,0.3443134650506392,False,bid_spades_8,pass,False,0.0
10,8.52,hearts,0.3254,0.3254,0.232,0.1173,0.23,0.7,0.03,0.04,0.8153529303779167,1.4854,1.4611652400273556,3.506557897319982,0.37464534151284434,False,bid_clubs_7,pass,False,0.0
10,34.29,hearts,0.3252,0.5159,0.0964,0.0625,0.26,0.61,0.08,0.05,1.1922767878115255,1.2886,2.339203670929375,2.5257286443082556,0.09410630536737885,True,ask_diamonds_4,pass,False,0.0
10,35.68,hearts,0.3252,0.5159,0.0964,0.0625,0.18,0.66,0.1,0.06,1.1922767878115255,1.2816,2.339203670929375,2.3025850929940455,0.14770192808754562,True,ask_clubs_15,pass,False,0.0
10,35.86,hearts,0.3252,0.5159,0.0964,0.0625,0.24,0.6,0.1,0.06,1.1922767878115255,1.2312,2.339203670929375,2.3025850929940455,0.08770192808754561,True,ask_diamonds_4,pass,False,0.0
11,2.85,clubs,0.2685,0.5531,0.1037,0.0746,0.41,0.43,0.1,0.06,0.2881410030508595,0.5066,0.5921848969541138,0.843970070294529,0.14146641225658002,True,bid_clubs_13,pass,False,0.0
11,5.06,clubs,0.4245,0.4245,0.1021,0.0489,0.25,0.54,0.1,0.11,0.5242044012601759,0.29619999999999996,0.8567874603958976,0.616186139423817,0.17662432828529556,False,bid_clubs_2,buy_spades,False,3.7547630679042507
11,11.98,clubs,0.3015,0.4756,0.2005,0.0224,0.21,0.51,0.11,0.17,0.4065816170010858,0.32519999999999993,0.7431835644380752,0.6733445532637656,0.1819576076684218,True,bid_clubs_2,buy_clubs,False,3.2440259214256786
11,13.09,clubs,0.3015,0.4756,0.2005,0.0224,0.27,0.53,0.1,0.1,0.4065816170010858,0.3138,0.7431835644380752,0.6348782724359695,0.1319576076684218,True,bid_spades_1,pass,False,0.0
11,14.39,clubs,0.3015,0.4756,0.2005,0.0224,0.24,0.56,0.11,0.09,0.4065816170010858,0.2714,0.7431835644380752,0.579818495252942,0.15195760766842184,True,pass,pass,True,0.0
12,4.61,hearts,0.188,0.2606,0.188,0.3634,0.26,0.36,0.11,0.27,0.8947615258721626,1.0622,1.6715320422298952,2.2072749131897207,0.17139500734214388,False,ask_clubs_10,pass,False,0.0
12,7.38,hearts,0.2428,0.2428,0.173,0.3414,0.19,0.46,0.17,0.18,0.9184145748950563,0.969,1.7545250861080117,1.7719568419318752,0.21720789074355082,False,ask_diamonds_13,pass,False,0.0
12,10.64,hearts,0.2428,0.2428,0.173,0.3414,0.17,0.35,0.26,0.22,0.9184145748950563,0.7474,1.7545250861080117,1.3470736479666092,0.19421851289833075,False,bid_clubs_5,pass,False,0.0
12,11.58,hearts,0.2428,0.2428,0.173,0.3414,0.2,0.52,0.11,0.17,0.9184145748950563,1.1314,1.7545250861080117,2.2072749131897207,0.27720789074355084,False,buy_clubs,buy_clubs,True,0.0
12,18.55,hearts,0.2948,0.2052,0.2052,0.2948,0.16,0.48,0.16,0.2,0.84769322235434,1.0015999999999998,1.5839046104289356,1.8325814637483102,0.2748275862068965,False,ask_clubs_8,sell_diamonds,False,3.658620689655173
13,3.5,clubs,0.3668,0.102,0.2656,0.2656,0.35,0.43,0.1,0.12,1.08213967601314,0.4718000000000001,2.2832259763550296,0.843970070294529,0.32804522805672676,False,bid_spades_9,pass,False,0.0
13,8.28,clubs,0.3561,0.1325,0.2557,0.2557,0.17,0.56,0.15,0.12,1.0101531488858815,0.25939999999999996,2.0212321555939123,0.579818495252942,0.4275078864353312,False,bid_diamonds_5,sell_hearts,False,0.7303853745826174
13,21.04,clubs,0.531,0.1214,0.1738,0.1738,0.17,0.41,0.14,0.28,1.1143657870384431,0.4750000000000001,2.1089497762998177,0.8915981192837836,0.39480404551201015,False,ask_diamonds_8,pass,False,0.716814159292035
13,24.1,clubs,0.531,0.1214,0.1738,0.1738,0.2,0.58,0.08,0.14,1.1143657870384431,0.24240000000000003,2.1089497762998177,0.5447271754416722,0.4586346396965866,False,sell_clubs,pass,False,1.6523388116308473
13,27.99,clubs,0.5122,0.1626,0.1626,0.1626,0.23,0.65,0.06,0.06,1.0164584572674995,0.18259999999999998,1.8164520818184264,0.4307829160924542,0.48739837398373986,False,buy_diamonds,buy_diamonds,True,0.0
14,0.92,spades,0.2606,0.188,0.3634,0.188,0.19,0.55,0.13,0.13,0.7493870765329557,0.9924000000000002,1.344591697234042,1.6607312068216509,0.36204111600587374,False,bid_hearts_8,pass,False,0.0
14,2.16,spades,0.2428,0.173,0.3414,0.2428,0.18,0.4,0.25,0.17,0.7788091120725981,0.9238000000000002,1.4155497192686803,1.7147984280919266,0.22701062215477993,False,ask_diamonds_9,pass,False,0.0
14,4.13,spades,0.2202,0.1549,0.3124,0.3124,0.14,0.32,0.29,0.25,0.8272810076938246,0.9885999999999999,1.5131223012446207,1.9661128563728327,0.16508570188761124,False,ask_spades_9,pass,False,0.0
14,5.25,spades,0.2202,0.1549,0.3124,0.3124,0.19,0.31,0.3,0.2,0.8272810076938246,0.8822000000000001,1.5131223012446207,1.6607312068216509,0.15508570188761123,False,bid_hearts_6,pass,False,0.0
14,6.01,spades,0.2202,0.1549,0.3124,0.3124,0.22,0.46,0.15,0.17,0.8272810076938246,0.8714000000000001,1.5131223012446207,1.5141277326297755,0.3050857018876112,False,bid_hearts_6,pass,False,0.0
15,14.57,clubs,0.3347,0.3347,0.2274,0.1032,0.65,0.26,0.04,0.05,0.6169617728531855,0.9742,1.0944106018144097,1.3470736479666092,0.31526315789473686,True,bid_clubs_5,pass,False,0.0
15,15.32,clubs,0.3347,0.3347,0.2274,0.1032,0.35,0.58,0.02,0.05,0.6169617728531855,0.3018,1.0944106018144097,0.5447271754416722,0.26052631578947366,False,bid_hearts_5,pass,False,0.0
15,17.12,clubs,0.3213,0.3213,0.2148,0.1426,0.21,0.64,0.07,0.08,0.6303340240499484,0.18499999999999997,1.1353680562671054,0.4462871026284195,0.31869615832363213,False,bid_clubs_5,pass,False,0.0
15,18.25,clubs,0.423,0.2759,0.1823,0.1188,0.24,0.59,0.07,0.1,0.7506289707260543,0.2406,1.2877448132394753,0.527632742082372,0.3141077293628202,False,bid_hearts_3,pass,False,0.0
15,32.95,clubs,0.3719,0.3719,0.1565,0.0996,0.16,0.67,0.08,0.09,0.5672418076614255,0.14899999999999997,0.9890858893108452,0.40047756659712525,0.2980834914611006,False,ask_diamonds_6,pass,False,0.0
16,3.19,diamonds,0.188,0.188,0.2606,0.3634,0.21,0.29,0.21,0.29,0.5438070471643799,0.6764,1.0121517241407674,1.2378743560016174,0.1240822320117474,True,bid_diamonds_8,pass,False,0.0
16,5.02,diamonds,0.188,0.188,0.2606,0.3634,0.09,0.15,0.33,0.43,0.5438070471643799,0.4644000000000001,1.0121517241407674,0.843970070294529,0.1359177679882526,True,ask_spades_8,pass,False,0.0
16,14.94,diamonds,0.1267,0.1267,0.3733,0.3733,0.18,0.26,0.26,0.3,0.5642083495423926,0.6576,0.9853644081771175,1.2039728043259361,0.18660633484162897,False,bid_diamonds_8,pass,False,0.07943690296631445
16,16.54,diamonds,0.1267,0.1267,0.3733,0.3733,0.1,0.18,0.34,0.38,0.5642083495423926,0.5424,0.9853644081771175,0.9675840262617056,0.059999999999999984,False,pass,pass,True,0.07943690296631445
16,19.39,diamonds,0.1267,0.1267,0.3733,0.3733,0.2,0.31,0.31,0.18,0.5642083495423926,0.9046000000000001,0.9853644081771175,1.7147984280919266,0.256606334841629,True,ask_hearts_13,pass,False,0.0
17,10.14,diamonds,0.1173,0.232,0.3254,0.3254,0.12,0.16,0.4,0.32,0.6285752560612161,0.6624,1.1228394347568196,1.1394342831883648,0.077320479815961,True,buy_hearts,pass,False,1.1731938434573053
17,16.62,diamonds,0.0702,0.1507,0.313,0.4661,0.11,0.15,0.58,0.16,0.4107179673481227,1.0766,0.763435759820115,1.8325814637483102,0.30677908937605397,False,ask_spades_5,pass,False,0.0
17,17.11,diamonds,0.0702,0.1507,0.313,0.4661,0.19,0.31,0.35,0.15,0.4107179673481227,0.9771999999999998,0.763435759820115,1.8971199848858813,0.31606239460371,False,ask_diamonds_15,pass,False,0.0
17,22.03,diamonds,0.0581,0.129,0.4065,0.4065,0.14,0.22,0.43,0.21,0.5375234131113423,0.8770000000000001,0.9002903905277139,1.5606477482646683,0.19645161290322583,True,bid_hearts_8,pass,False,0.0
17,24.89,diamonds,0.0385,0.1417,0.5025,0.3174,0.15,0.23,0.39,0.23,0.7400436053220235,0.8204,1.1477116196354906,1.4696759700589417,0.19985230980594187,True,bid_diamonds_6,pass,False,0.0
18,6.91,clubs,0.3414,0.2428,0.173,0.2428,0.29,0.42,0.14,0.15,0.7788091120725981,0.4626000000000001,1.4155497192686803,0.8675005677047231,0.17720789074355078,False,bid_clubs_4,pass,False,0.0
18,11.66,clubs,0.3414,0.2428,0.173,0.2428,0.2,0.53,0.16,0.11,0.7788091120725981,0.29860000000000003,1.4155497192686803,0.6348782724359695,0.2872078907435508,False,ask_diamonds_10,pass,False,0.0
18,12.3,clubs,0.3414,0.2428,0.173,0.2428,0.21,0.62,0.09,0.08,0.7788091120725981,0.20299999999999999,1.4155497192686803,0.4780358009429998,0.3772078907435508,False,ask_hearts_8,sell_clubs,False,3.8917551846231664
18,12.38,clubs,0.3414,0.2428,0.173,0.2428,0.23,0.47,0.14,0.16,0.7788091120725981,0.37900000000000006,1.4155497192686803,0.7550225842780327,0.2272078907435508,False,ask_diamonds_10,pass,False,0.0
18,14.76,clubs,0.3414,0.2428,0.173,0.2428,0.18,0.44,0.17,0.21,0.7788091120725981,0.419,1.4155497192686803,0.8209805520698302,0.19720789074355083,False,ask_clubs_9,sell_clubs,False,2.8917551846231664
19,3.51,hearts,0.3634,0.188,0.2606,0.188,0.16,0.7,0.06,0.08,0.7493870765329554,1.4056,1.3445916972340417,2.8134107167600364,0.5120411160058738,False,bid_hearts_5,buy_spades,False,1.3392070484581495
19,4.51,hearts,0.3414,0.2428,0.2428,0.173,0.26,0.55,0.08,0.11,0.7788091120725981,1.2286000000000001,1.4155497192686803,2.5257286443082556,0.3072078907435508,False,bid_hearts_5,pass,False,0.0
19,4.64,hearts,0.3414,0.2428,0.2428,0.173,0.16,0.43,0.18,0.23,0.7788091120725981,0.9358000000000002,1.4155497192686803,1.7147984280919266,0.2442185128983308,False,bid_spades_7,pass,False,0.0
19,7.84,hearts,0.3414,0.2428,0.2428,0.173,0.28,0.43,0.14,0.15,0.7788091120725981,1.0253999999999999,1.4155497192686803,1.9661128563728327,0.18720789074355076,False,bid_clubs_4,pass,False,0.0
19,8.57,hearts,0.3414,0.2428,0.2428,0.173,0.26,0.46,0.15,0.13,0.7788091120725981,1.0186,1.4155497192686803,1.8971199848858813,0.2172078907435508,False,pass,pass,True,0.0
