game,t,true_goal,posterior_spades,posterior_clubs,posterior_hearts,posterior_diamonds,jev_spades,jev_clubs,jev_hearts,jev_diamonds,brier_posterior,brier_jev,logloss_posterior,logloss_jev,tv_distance,top1_agree,classical_action,jev_action,action_agree,regret
2,12.75,clubs,0.1549,0.3124,0.3124,0.2202,0.07,0.55,0.3,0.08,0.642859224226695,0.30379999999999996,1.163367800150462,0.5978370007556204,0.2375678021262747,True,bid_diamonds_4,sell_hearts,False,5.083315252766328
2,17.39,clubs,0.1336,0.2755,0.3984,0.1925,0.05,0.12,0.72,0.11,0.7385842062448992,1.3074,1.289268963524239,2.120263536200091,0.32157709068271423,True,bid_clubs_6,pass,False,0.0
2,20.07,clubs,0.1336,0.2755,0.3984,0.1925,0.07,0.1,0.77,0.06,0.7385842062448992,1.4114,1.289268963524239,2.3025850929940455,0.3715770906827143,True,ask_hearts_14,pass,False,0.0
3,3.56,spades,0.2688,0.1935,0.2688,0.2688,0.33,0.33,0.17,0.17,0.7166146375303504,0.6156,1.3137236682850553,1.1086626245216111,0.19763440860215054,False,bid_hearts_5,pass,False,0.0
3,11.65,spades,0.25,0.25,0.25,0.25,0.31,0.45,0.11,0.13,0.75,0.7075999999999999,1.3862943611198906,1.171182981502945,0.26,False,ask_diamonds_10,bid_clubs_8,False,0.0
3,19.41,spades,0.2713,0.2713,0.1862,0.2713,0.33,0.36,0.1,0.21,0.712879130828429,0.6325999999999999,1.3046163301056233,1.1086626245216111,0.1474468085106383,False,ask_clubs_10,pass,False,0.0
3,20.6,spades,0.2713,0.2713,0.1862,0.2713,0.33,0.46,0.08,0.13,0.712879130828429,0.6837999999999999,1.3046163301056233,1.1086626245216111,0.2474468085106383,False,ask_hearts_8,pass,False,0.0
3,25.83,spades,0.25,0.25,0.25,0.25,0.24,0.33,0.12,0.31,0.75,0.7969999999999999,1.3862943611198906,1.4271163556401458,0.14,False,bid_hearts_5,pass,False,0.0
4,9.38,spades,0.5011,0.3422,0.0651,0.0916,0.8,0.18,0.01,0.01,0.37862233065069467,0.07259999999999998,0.6909326566703167,0.2231435513142097,0.2988915111206465,True,bid_clubs_7,bid_spades_14,False,0.0
4,11.03,spades,0.6109,0.2685,0.0498,0.0708,0.7,0.28,0.01,0.01,0.23102102299924335,0.16860000000000003,0.49288340270259534,0.35667494393873245,0.10062652563059402,True,bid_clubs_5,bid_spades_14,False,0.0
4,17.34,spades,0.605,0.2635,0.0657,0.0657,0.86,0.12,0.01,0.01,0.23408827038404226,0.03420000000000001,0.5024919771386821,0.15082288973458366,0.25497891912610193,True,ask_spades_19,bid_spades_14,False,0.0
4,17.41,spades,0.605,0.2635,0.0657,0.0657,0.86,0.13,0,0.01,0.23408827038404226,0.03660000000000001,0.5024919771386821,0.15082288973458366,0.25497891912610193,True,ask_clubs_10,bid_spades_18,False,0.0
4,18.64,spades,0.605,0.2635,0.0657,0.0657,0.74,0.24,0.01,0.01,0.23408827038404226,0.12539999999999998,0.5024919771386821,0.3011050927839216,0.13497891912610194,True,bid_clubs_5,bid_spades_14,False,0.0
5,20.13,clubs,0.2519,0.5307,0.0898,0.1276,0.05,0.93,0.01,0.01,0.30806167472758006,0.007599999999999994,0.6335828422440151,0.07257069283483537,0.39931297709923674,True,bid_diamonds_1,pass,False,0.0
5,26.22,clubs,0.3261,0.4826,0.0783,0.113,0.06,0.91,0.01,0.02,0.3929300567107751,0.012199999999999994,0.7285491076108612,0.09431067947124129,0.42739130434782613,True,ask_clubs_16,sell_spades,False,3.900621118012424
5,26.85,clubs,0.3172,0.4727,0.105,0.105,0.13,0.85,0.01,0.01,0.4007089294588202,0.03960000000000001,0.7492628832566935,0.16251892949777494,0.37728512960436567,True,ask_hearts_6,pass,False,0.0
5,34.47,clubs,0.3172,0.4727,0.105,0.105,0.11,0.86,0.01,0.02,0.4007089294588202,0.032200000000000006,0.7492628832566935,0.15082288973458366,0.3872851296043657,True,pass,buy_clubs,False,0.5879945429740765
5,37.77,clubs,0.2411,0.5745,0.1109,0.0736,0.04,0.93,0.01,0.01,0.25692429297013225,0.006699999999999993,0.5543364939644727,0.07257069283483537,0.36054671200061816,True,bid_hearts_1,pass,False,0.0
6,4.62,clubs,0.2895,0.2105,0.2105,0.2895,0.41,0.23,0.08,0.28,0.8351800554016622,0.8457999999999999,1.55814461804655,1.4696759700589417,0.14,True,bid_clubs_4,sell_spades,False,1.4912280701754383
6,6.07,clubs,0.2895,0.2105,0.2105,0.2895,0.48,0.25,0.05,0.22,0.8351800554016622,0.8437999999999999,1.55814461804655,1.3862943611198906,0.22999999999999998,True,ask_spades_11,sell_diamonds,False,0.0
6,8.53,clubs,0.2688,0.1935,0.2688,0.2688,0.37,0.3,0.15,0.18,0.8671522719389524,0.6817999999999999,1.6422277352570913,1.2039728043259361,0.20763440860215052,True,ask_hearts_10,sell_clubs,False,0.0
6,10.21,clubs,0.2688,0.1935,0.2688,0.2688,0.39,0.33,0.13,0.15,0.8671522719389524,0.6404,1.6422277352570913,1.1086626245216111,0.25763440860215053,True,bid_clubs_3,buy_spades,False,3.043010752688172
6,18.34,clubs,0.211,0.1488,0.211,0.4292,0.07,0.1,0.1,0.73,0.9978233773569847,1.3578000000000001,1.9052598430924377,2.3025850929940455,0.30081545064377685,True,bid_spades_4,pass,False,0.0
7,4.66,clubs,0.2519,0.5307,0.0898,0.1276,0.05,0.94,0,0.01,0.30806167472758006,0.006200000000000007,0.6335828422440151,0.06187540371808753,0.4093129770992366,True,ask_clubs_17,bid_clubs_4,False,0.0
7,6.66,clubs,0.2519,0.5307,0.0898,0.1276,0.1,0.87,0.01,0.02,0.30806167472758006,0.027400000000000004,0.6335828422440151,0.13926206733350766,0.3393129770992367,True,ask_hearts_5,bid_clubs_14,False,0.0
7,8.29,clubs,0.2394,0.5108,0.0813,0.1685,0.07,0.91,0.01,0.01,0.33163881453809047,0.013199999999999993,0.6717713467260777,0.09431067947124129,0.3991970332150919,True,ask_spades_9,pass,False,0.0
7,12.1,clubs,0.2394,0.5108,0.0813,0.1685,0.07,0.9,0.01,0.02,0.33163881453809047,0.015399999999999995,0.6717713467260777,0.10536051565782628,0.3891970332150919,True,sell_diamonds,sell_diamonds,True,0.0
7,12.98,clubs,0.4065,0.4065,0.0581,0.129,0.24,0.72,0.02,0.02,0.5375234131113423,0.13680000000000003,0.9002903905277139,0.3285040669720361,0.3135483870967742,False,ask_clubs_14,pass,False,0.0
8,5.67,diamonds,0.1292,0.1796,0.3456,0.3456,0.1,0.08,0.51,0.31,0.5966427099338205,0.7525999999999999,1.0624993867047083,1.171182981502945,0.1644090354737791,True,ask_clubs_8,pass,False,0.0
8,6.72,diamonds,0.1292,0.1796,0.3456,0.3456,0.1,0.1,0.4,0.4,0.5966427099338205,0.54,1.0624993867047083,0.916290731874155,0.10881807094755822,False,ask_diamonds_12,pass,False,0.0
8,8.13,diamonds,0.1292,0.1796,0.3456,0.3456,0.06,0.09,0.47,0.38,0.5966427099338205,0.617,1.0624993867047083,0.9675840262617056,0.1588180709475582,True,ask_hearts_12,bid_diamonds_8,False,0.0
8,10.42,diamonds,0.1292,0.1796,0.3456,0.3456,0.08,0.1,0.37,0.45,0.5966427099338205,0.45580000000000004,1.0624993867047083,0.7985076962177716,0.1288180709475582,False,bid_diamonds_7,bid_diamonds_8,False,0.0
8,13.95,diamonds,0.1001,0.2029,0.4105,0.2865,0.08,0.09,0.68,0.15,0.7287852126181882,1.1994,1.2500412563215477,1.8971199848858813,0.2695026001624022,True,ask_diamonds_10,pass,False,0.0
9,4.73,diamonds,0.2002,0.1456,0.2745,0.3798,0.06,0.09,0.08,0.77,0.5213115040441492,0.07099999999999998,0.9682188811455129,0.2613647641344075,0.390241168294312,True,buy_diamonds,buy_diamonds,True,0.0
9,6.23,diamonds,0.1796,0.1292,0.3456,0.3456,0.13,0.06,0.43,0.38,0.5966427099338205,0.5898,1.0624993867047083,0.9675840262617056,0.1188180709475582,True,ask_diamonds_12,pass,False,0.0
9,14.41,diamonds,0.1792,0.0859,0.3675,0.3675,0.22,0.13,0.28,0.37,0.5745959464391754,0.5406,1.0010774138416736,0.9942522733438669,0.08748329621380845,False,bid_diamonds_8,pass,False,0.0
9,19.17,diamonds,0.1422,0.0956,0.3047,0.4575,0.15,0.17,0.06,0.62,0.41644375546823353,0.1994,0.7819057524030232,0.4780358009429998,0.24465288035450516,True,ask_hearts_10,pass,False,0.0
9,21.43,diamonds,0.1422,0.0956,0.3047,0.4575,0.1,0.12,0.05,0.73,0.41644375546823353,0.0998,0.7819057524030232,0.31471074483970024,0.29682422451994095,True,ask_diamonds_15,pass,False,0.0
10,6.54,hearts,0.3561,0.2557,0.2557,0.1325,0.63,0.3,0.05,0.02,0.7637643061164975,1.3898,1.3638030576360463,2.995732273553991,0.31817864851402955,True,bid_spades_8,pass,False,0.0
10,8.52,hearts,0.3254,0.3254,0.232,0.1173,0.28,0.65,0.05,0.02,0.8153529303779167,1.4038,1.4611652400273556,2.995732273553991,0.3246453415128444,False,bid_clubs_7,pass,False,0.0
10,34.29,hearts,0.3252,0.5159,0.0964,0.0625,0.14,0.82,0.02,0.02,1.1922767878115255,1.6527999999999996,2.339203670929375,3.912023005428146,0.30410630536737887,True,ask_diamonds_4,bid_clubs_6,False,0.0
10,35.68,hearts,0.3252,0.5159,0.0964,0.0625,0.11,0.85,0.02,0.02,1.1922767878115255,1.6953999999999998,2.339203670929375,3.912023005428146,0.3341063053673789,True,ask_clubs_15,pass,False,0.0
10,35.86,hearts,0.3252,0.5159,0.0964,0.0625,0.12,0.83,0.02,0.03,1.1922767878115255,1.6645999999999999,2.339203670929375,3.912023005428146,0.3141063053673789,True,ask_diamonds_4,pass,False,0.0
11,2.85,clubs,0.2685,0.5531,0.1037,0.0746,0.09,0.89,0.01,0.01,0.2881410030508595,0.020399999999999995,0.5921848969541138,0.11653381625595151,0.33688254110780635,True,bid_clubs_13,pass,False,0.0
11,5.06,clubs,0.4245,0.4245,0.1021,0.0489,0.31,0.63,0.04,0.02,0.5242044012601759,0.235,0.8567874603958976,0.4620354595965587,0.205476306790425,False,bid_clubs_2,buy_spades,False,3.7547630679042507
11,11.98,clubs,0.3015,0.4756,0.2005,0.0224,0.14,0.77,0.06,0.03,0.4065816170010858,0.077,0.7431835644380752,0.2613647641344075,0.30195760766842183,True,bid_clubs_2,buy_clubs,False,3.2440259214256786
11,13.09,clubs,0.3015,0.4756,0.2005,0.0224,0.06,0.89,0.04,0.01,0.4065816170010858,0.0174,0.7431835644380752,0.11653381625595151,0.4144025921425679,True,bid_spades_1,buy_clubs,False,3.2440259214256786
11,14.39,clubs,0.3015,0.4756,0.2005,0.0224,0.09,0.86,0.04,0.01,0.4065816170010858,0.029400000000000003,0.7431835644380752,0.15082288973458366,0.3844025921425679,True,pass,buy_clubs,False,3.2440259214256786
12,4.61,hearts,0.188,0.2606,0.188,0.3634,0.04,0.23,0.04,0.69,0.8947615258721626,1.4522,1.6715320422298952,3.2188758248682006,0.3265638766519824,True,ask_clubs_10,pass,False,0.0
12,7.38,hearts,0.2428,0.2428,0.173,0.3414,0.11,0.18,0.04,0.67,0.9184145748950563,1.415,1.7545250861080117,3.2188758248682006,0.3285735963581184,True,ask_diamonds_13,pass,False,0.0
12,10.64,hearts,0.2428,0.2428,0.173,0.3414,0.08,0.14,0.03,0.75,0.9184145748950563,1.5293999999999999,1.7545250861080117,3.506557897319982,0.40857359635811835,True,bid_clubs_5,pass,False,0.0
12,11.58,hearts,0.2428,0.2428,0.173,0.3414,0.1,0.17,0.06,0.67,0.9184145748950563,1.3714,1.7545250861080117,2.8134107167600364,0.3285735963581184,True,buy_clubs,pass,False,2.0586747597369754
12,18.55,hearts,0.2948,0.2052,0.2052,0.2948,0.45,0.13,0.06,0.36,0.84769322235434,1.2326,1.5839046104289356,2.8134107167600364,0.22034482758620694,True,ask_clubs_8,sell_diamonds,False,3.658620689655173
13,3.5,clubs,0.3668,0.102,0.2656,0.2656,0.8,0.08,0.06,0.06,1.08213967601314,1.4936000000000003,2.2832259763550296,2.5257286443082556,0.43319279417401313,True,bid_spades_9,bid_spades_2,False,0.0
13,8.28,clubs,0.3561,0.1325,0.2557,0.2557,0.74,0.11,0.08,0.07,1.0101531488858815,1.351,2.0212321555939123,2.2072749131897207,0.3838651834633904,True,bid_diamonds_5,bid_hearts_8,False,0.3651926872913087
13,21.04,clubs,0.531,0.1214,0.1738,0.1738,0.91,0.06,0.02,0.01,1.1143657870384431,1.7122,2.1089497762998177,2.8134107167600364,0.37902654867256635,True,ask_diamonds_8,buy_spades,False,0.0
13,24.1,clubs,0.531,0.1214,0.1738,0.1738,0.89,0.07,0.02,0.02,1.1143657870384431,1.6578,2.1089497762998177,2.659260036932778,0.35902654867256634,True,sell_clubs,buy_spades,False,0.9355246523388123
13,27.99,clubs,0.5122,0.1626,0.1626,0.1626,0.82,0.14,0.02,0.02,1.0164584572674995,1.4127999999999998,1.8164520818184264,1.9661128563728327,0.30780487804878043,True,buy_diamonds,bid_spades_14,False,1.857723577235772
14,0.92,spades,0.2606,0.188,0.3634,0.188,0.12,0.08,0.76,0.04,0.7493870765329557,1.36,1.344591697234042,2.120263536200091,0.3965638766519824,True,bid_hearts_8,pass,False,0.0
14,2.16,spades,0.2428,0.173,0.3414,0.2428,0.04,0.04,0.87,0.05,0.7788091120725981,1.6825999999999999,1.4155497192686803,3.2188758248682006,0.5285735963581183,True,ask_diamonds_9,pass,False,0.0
14,4.13,spades,0.2202,0.1549,0.3124,0.3124,0.09,0.06,0.49,0.36,0.8272810076938246,1.2014,1.5131223012446207,2.4079456086518722,0.22513560425254933,True,ask_spades_9,pass,False,0.0
14,5.25,spades,0.2202,0.1549,0.3124,0.3124,0.16,0.06,0.42,0.36,0.8272810076938246,1.0151999999999999,1.5131223012446207,1.8325814637483102,0.15513560425254933,True,bid_hearts_6,pass,False,0.0
14,6.01,spades,0.2202,0.1549,0.3124,0.3124,0.16,0.05,0.47,0.32,0.8272810076938246,1.0313999999999999,1.5131223012446207,1.8325814637483102,0.16513560425254933,True,bid_hearts_6,pass,False,0.0
15,14.57,clubs,0.3347,0.3347,0.2274,0.1032,0.34,0.59,0.05,0.02,0.6169617728531855,0.2866000000000001,1.0944106018144097,0.527632742082372,0.2605263157894737,False,bid_clubs_5,pass,False,0.0
15,15.32,clubs,0.3347,0.3347,0.2274,0.1032,0.33,0.6,0.05,0.02,0.6169617728531855,0.27180000000000004,1.0944106018144097,0.5108256237659907,0.26526315789473687,False,bid_hearts_5,pass,False,0.0
15,17.12,clubs,0.3213,0.3213,0.2148,0.1426,0.32,0.61,0.04,0.03,0.6303340240499484,0.257,1.1353680562671054,0.4942963218147801,0.2886961583236321,False,bid_clubs_5,pass,False,0.0
15,18.25,clubs,0.423,0.2759,0.1823,0.1188,0.68,0.27,0.03,0.02,0.7506289707260543,0.9966,1.2877448132394753,1.3093333199837622,0.25696518502299104,True,bid_hearts_3,pass,False,0.0
15,32.95,clubs,0.3719,0.3719,0.1565,0.0996,0.29,0.67,0.02,0.02,0.5672418076614255,0.19379999999999997,0.9890858893108452,0.40047756659712525,0.2980834914611006,False,ask_diamonds_6,sell_clubs,False,2.032258064516128
16,3.19,diamonds,0.188,0.188,0.2606,0.3634,0.04,0.07,0.08,0.81,0.5438070471643799,0.04899999999999998,1.0121517241407674,0.21072103131565253,0.4465638766519824,True,bid_diamonds_8,bid_hearts_6,False,0.0
16,5.02,diamonds,0.188,0.188,0.2606,0.3634,0.03,0.05,0.07,0.85,0.5438070471643799,0.030800000000000008,1.0121517241407674,0.16251892949777494,0.4865638766519824,True,ask_spades_8,pass,False,0.0
16,14.94,diamonds,0.1267,0.1267,0.3733,0.3733,0.05,0.05,0.45,0.45,0.5642083495423926,0.51,0.9853644081771175,0.7985076962177716,0.15339366515837105,False,bid_diamonds_8,buy_hearts,False,2.067370537958773
16,16.54,diamonds,0.1267,0.1267,0.3733,0.3733,0.04,0.04,0.47,0.45,0.5642083495423926,0.5266000000000001,0.9853644081771175,0.7985076962177716,0.173393665158371,True,pass,buy_diamonds,False,0.7099044746103562
16,19.39,diamonds,0.1267,0.1267,0.3733,0.3733,0.05,0.05,0.49,0.41,0.5642083495423926,0.5932000000000001,0.9853644081771175,0.8915981192837836,0.15339366515837102,True,ask_hearts_13,pass,False,0.0
17,10.14,diamonds,0.1173,0.232,0.3254,0.3254,0.1,0.15,0.39,0.36,0.6285752560612161,0.5942000000000001,1.1228394347568196,1.0216512475319814,0.09929068302568878,True,buy_hearts,buy_hearts,True,0.0
17,16.62,diamonds,0.0702,0.1507,0.313,0.4661,0.05,0.05,0.1,0.8,0.4107179673481227,0.05499999999999998,0.763435759820115,0.2231435513142097,0.33393760539629,True,ask_spades_5,bid_hearts_8,False,0.0
17,17.11,diamonds,0.0702,0.1507,0.313,0.4661,0.04,0.03,0.11,0.81,0.4107179673481227,0.05069999999999998,0.763435759820115,0.21072103131565253,0.34893760539629004,True,ask_diamonds_15,pass,False,0.0
17,22.03,diamonds,0.0581,0.129,0.4065,0.4065,0.08,0.06,0.54,0.32,0.5375234131113423,0.764,0.9002903905277139,1.1394342831883648,0.15548387096774197,True,bid_hearts_8,pass,False,0.0
17,24.89,diamonds,0.0385,0.1417,0.5025,0.3174,0.02,0.03,0.88,0.07,0.7400436053220235,1.6405999999999998,1.1477116196354906,2.659260036932778,0.37750987463506785,True,bid_diamonds_6,pass,False,0.0
18,6.91,clubs,0.3414,0.2428,0.173,0.2428,0.73,0.16,0.04,0.07,0.7788091120725981,1.2449999999999997,1.4155497192686803,1.8325814637483102,0.38857359635811833,True,bid_clubs_4,pass,False,0.0
18,11.66,clubs,0.3414,0.2428,0.173,0.2428,0.65,0.21,0.06,0.08,0.7788091120725981,1.0566000000000002,1.4155497192686803,1.5606477482646683,0.3085735963581184,True,ask_diamonds_10,pass,False,0.0
18,12.3,clubs,0.3414,0.2428,0.173,0.2428,0.62,0.22,0.07,0.09,0.7788091120725981,1.0058000000000002,1.4155497192686803,1.5141277326297755,0.27857359635811835,True,ask_hearts_8,sell_clubs,False,3.8917551846231664
18,12.38,clubs,0.3414,0.2428,0.173,0.2428,0.74,0.16,0.04,0.06,0.7788091120725981,1.2584,1.4155497192686803,1.8325814637483102,0.39857359635811834,True,ask_diamonds_10,bid_spades_8,False,0.0
18,14.76,clubs,0.3414,0.2428,0.173,0.2428,0.59,0.2,0.08,0.13,0.7788091120725981,1.0114,1.4155497192686803,1.6094379124341003,0.24857359635811832,True,ask_clubs_9,sell_clubs,False,2.8917551846231664
19,3.51,hearts,0.3634,0.188,0.2606,0.188,0.56,0.28,0.1,0.06,0.7493870765329554,1.2056000000000002,1.3445916972340417,2.3025850929940455,0.2886049926578561,True,bid_hearts_5,buy_spades,False,1.3392070484581495
19,4.51,hearts,0.3414,0.2428,0.2428,0.173,0.57,0.35,0.06,0.02,0.7788091120725981,1.3314,1.4155497192686803,2.8134107167600364,0.3357814871016692,True,bid_hearts_5,pass,False,0.0
19,4.64,hearts,0.3414,0.2428,0.2428,0.173,0.38,0.42,0.11,0.09,0.7788091120725981,1.121,1.4155497192686803,2.2072749131897207,0.21578148710166917,False,bid_spades_7,pass,False,0.0
19,7.84,hearts,0.3414,0.2428,0.2428,0.173,0.53,0.4,0.04,0.03,0.7788091120725981,1.3634,1.4155497192686803,3.2188758248682006,0.3457814871016692,True,bid_clubs_4,bid_spades_8,False,0.0
19,8.57,hearts,0.3414,0.2428,0.2428,0.173,0.49,0.38,0.08,0.05,0.7788091120725981,1.2334,1.4155497192686803,2.5257286443082556,0.28578148710166923,True,pass,bid_spades_8,False,0.0
