game,t,true_goal,posterior_spades,posterior_clubs,posterior_hearts,posterior_diamonds,jev_spades,jev_clubs,jev_hearts,jev_diamonds,brier_posterior,brier_jev,logloss_posterior,logloss_jev,tv_distance,top1_agree,classical_action,jev_action,action_agree,regret
3,3.56,spades,0.2688,0.1935,0.2688,0.2688,0.17,0.44,0.15,0.24,0.7166146375303504,0.9625999999999999,1.3137236682850553,1.7719568419318752,0.24645161290322576,False,bid_hearts_5,pass,False,0.0
3,11.65,spades,0.25,0.25,0.25,0.25,0.31,0.54,0.06,0.09,0.75,0.7794,1.3862943611198906,1.171182981502945,0.35000000000000003,False,ask_diamonds_10,pass,False,0.0
3,19.41,spades,0.2713,0.2713,0.1862,0.2713,0.25,0.47,0.12,0.16,0.712879130828429,0.8233999999999999,1.3046163301056233,1.3862943611198906,0.19872340425531915,False,ask_clubs_10,buy_clubs,False,3.1808510638297864
3,20.6,spades,0.2713,0.2713,0.1862,0.2713,0.3,0.54,0.08,0.08,0.712879130828429,0.7943999999999999,1.3046163301056233,1.2039728043259361,0.2974468085106383,False,ask_hearts_8,buy_spades,False,7.180851063829786
3,25.83,spades,0.25,0.25,0.25,0.25,0.26,0.3,0.11,0.33,0.75,0.7585999999999999,1.3862943611198906,1.3470736479666092,0.14,False,bid_hearts_5,pass,False,0.0
4,9.38,spades,0.5011,0.3422,0.0651,0.0916,0.35,0.64,0.01,0,0.37862233065069467,0.8322,0.6909326566703167,1.0498221244986778,0.2977987556318387,False,bid_clubs_7,pass,False,0.0
4,11.03,spades,0.6109,0.2685,0.0498,0.0708,0.24,0.76,0,0,0.23102102299924335,1.1552,0.49288340270259534,1.4271163556401458,0.49148901545972334,False,bid_clubs_5,bid_clubs_8,False,0.0
4,17.34,spades,0.605,0.2635,0.0657,0.0657,0.2,0.77,0.02,0.01,0.23408827038404226,1.2334,0.5024919771386821,1.6094379124341003,0.5064890762744347,False,ask_spades_19,pass,False,0.0
4,17.41,spades,0.605,0.2635,0.0657,0.0657,0.29,0.7,0.01,0,0.23408827038404226,0.9942,0.5024919771386821,1.2378743560016174,0.4364890762744347,False,ask_clubs_10,pass,False,0.0
4,18.64,spades,0.605,0.2635,0.0657,0.0657,0.38,0.6,0.01,0.01,0.23408827038404226,0.7445999999999999,0.5024919771386821,0.9675840262617056,0.3364890762744347,False,bid_clubs_5,bid_spades_14,False,0.0
5,20.13,clubs,0.2519,0.5307,0.0898,0.1276,0.58,0.37,0.04,0.01,0.30806167472758006,0.7350000000000001,0.6335828422440151,0.9942522733438669,0.3280916030534351,False,bid_diamonds_1,pass,False,0.0
5,26.22,clubs,0.3261,0.4826,0.0783,0.113,0.6,0.33,0.06,0.01,0.3929300567107751,0.8126,0.7285491076108612,1.1086626245216111,0.27391304347826084,False,ask_clubs_16,pass,False,0.0
5,26.85,clubs,0.3172,0.4727,0.105,0.105,0.66,0.33,0.01,0,0.4007089294588202,0.8845999999999999,0.7492628832566935,1.1086626245216111,0.3428103683492497,False,ask_hearts_6,pass,False,0.0
5,34.47,clubs,0.3172,0.4727,0.105,0.105,0.48,0.44,0.05,0.03,0.4007089294588202,0.5474,0.7492628832566935,0.8209805520698302,0.16281036834924967,False,pass,buy_spades,False,5.828103683492497
5,37.77,clubs,0.2411,0.5745,0.1109,0.0736,0.68,0.27,0.02,0.02,0.25692429297013225,0.9961,0.5543364939644727,1.3093333199837622,0.4439058032609535,False,bid_hearts_1,sell_diamonds,False,0.2949282641732993
6,4.62,clubs,0.2895,0.2105,0.2105,0.2895,0.15,0.64,0.1,0.11,0.8351800554016622,0.1742,1.55814461804655,0.4462871026284195,0.42947368421052634,False,bid_clubs_4,sell_spades,False,1.4912280701754383
6,6.07,clubs,0.2895,0.2105,0.2105,0.2895,0.12,0.62,0.2,0.06,0.8351800554016622,0.2024,1.55814461804655,0.4780358009429998,0.4094736842105263,False,ask_spades_11,sell_diamonds,False,0.0
6,8.53,clubs,0.2688,0.1935,0.2688,0.2688,0.1,0.7,0.09,0.11,0.8671522719389524,0.12020000000000003,1.6422277352570913,0.35667494393873245,0.5064516129032257,False,ask_hearts_10,sell_clubs,False,0.0
6,10.21,clubs,0.2688,0.1935,0.2688,0.2688,0.35,0.39,0.17,0.09,0.8671522719389524,0.5316,1.6422277352570913,0.941608539858445,0.27763440860215055,False,bid_clubs_3,buy_spades,False,3.043010752688172
6,18.34,clubs,0.211,0.1488,0.211,0.4292,0.06,0.09,0.82,0.03,0.9978233773569847,1.5050000000000001,1.9052598430924377,2.4079456086518722,0.6089842632331903,False,bid_spades_4,pass,False,0.0
7,4.66,clubs,0.2519,0.5307,0.0898,0.1276,0.81,0.18,0.01,0,0.30806167472758006,1.3286000000000002,0.6335828422440151,1.7147984280919266,0.5580916030534352,False,ask_clubs_17,pass,False,0.0
7,6.66,clubs,0.2519,0.5307,0.0898,0.1276,0.77,0.19,0.03,0.01,0.30806167472758006,1.25,0.6335828422440151,1.6607312068216509,0.5180916030534352,False,ask_hearts_5,pass,False,0.0
7,8.29,clubs,0.2394,0.5108,0.0813,0.1685,0.75,0.15,0.09,0.01,0.33163881453809047,1.2932,0.6717713467260777,1.8971199848858813,0.5192970009674298,False,ask_spades_9,pass,False,0.0
7,12.1,clubs,0.2394,0.5108,0.0813,0.1685,0.79,0.09,0.11,0.01,0.33163881453809047,1.4644000000000001,0.6717713467260777,2.4079456086518722,0.57929700096743,False,sell_diamonds,bid_spades_8,False,4.72643233365581
7,12.98,clubs,0.4065,0.4065,0.0581,0.129,0.54,0.42,0.03,0.01,0.5375234131113423,0.6290000000000001,0.9002903905277139,0.8675005677047231,0.14709677419354836,True,ask_clubs_14,pass,False,0.0
8,5.67,diamonds,0.1292,0.1796,0.3456,0.3456,0.18,0.06,0.58,0.18,0.5966427099338205,1.0448,1.0624993867047083,1.7147984280919266,0.2852399384909062,True,ask_clubs_8,pass,False,0.0
8,6.72,diamonds,0.1292,0.1796,0.3456,0.3456,0.11,0.04,0.58,0.27,0.5966427099338205,0.8829999999999999,1.0624993867047083,1.3093333199837622,0.23440903547377906,True,ask_diamonds_12,pass,False,0.0
8,8.13,diamonds,0.1292,0.1796,0.3456,0.3456,0.08,0.04,0.44,0.44,0.5966427099338205,0.5152000000000001,1.0624993867047083,0.8209805520698302,0.1888180709475582,True,ask_hearts_12,pass,False,0.0
8,10.42,diamonds,0.1292,0.1796,0.3456,0.3456,0.12,0.05,0.56,0.27,0.5966427099338205,0.8634,1.0624993867047083,1.3093333199837622,0.21440903547377912,True,bid_diamonds_7,pass,False,0.0
8,13.95,diamonds,0.1001,0.2029,0.4105,0.2865,0.14,0.04,0.22,0.6,0.7287852126181882,0.22960000000000003,1.2500412563215477,0.5108256237659907,0.3533705360999292,False,ask_diamonds_10,pass,False,0.0
9,4.73,diamonds,0.2002,0.1456,0.2745,0.3798,0.05,0.11,0.57,0.27,0.5213115040441492,0.8723999999999998,0.9682188811455129,1.3093333199837622,0.2954815242702673,False,buy_diamonds,buy_diamonds,True,0.0
9,6.23,diamonds,0.1796,0.1292,0.3456,0.3456,0.12,0.16,0.4,0.32,0.5966427099338205,0.6624,1.0624993867047083,1.1394342831883648,0.0852399384909062,True,ask_diamonds_12,pass,False,0.0
9,14.41,diamonds,0.1792,0.0859,0.3675,0.3675,0.09,0.14,0.33,0.44,0.5745959464391754,0.45020000000000004,1.0010774138416736,0.8209805520698302,0.12665425655685936,False,bid_diamonds_8,pass,False,0.0
9,19.17,diamonds,0.1422,0.0956,0.3047,0.4575,0.19,0.15,0.53,0.13,0.41644375546823353,1.0964,0.7819057524030232,2.0402208285265546,0.327533234859675,False,ask_hearts_10,pass,False,0.0
9,21.43,diamonds,0.1422,0.0956,0.3047,0.4575,0.15,0.15,0.56,0.14,0.41644375546823353,1.0981999999999998,0.7819057524030232,1.9661128563728327,0.317533234859675,False,ask_diamonds_15,pass,False,0.0
10,6.54,hearts,0.3561,0.2557,0.2557,0.1325,0.38,0.51,0.02,0.09,0.7637643061164975,1.373,1.3638030576360463,3.912023005428146,0.27817864851402957,False,bid_spades_8,pass,False,0.0
10,8.52,hearts,0.3254,0.3254,0.232,0.1173,0.59,0.31,0.02,0.08,0.8153529303779167,1.4109999999999998,1.4611652400273556,3.912023005428146,0.2646453415128444,True,bid_clubs_7,pass,False,0.0
10,34.29,hearts,0.3252,0.5159,0.0964,0.0625,0.62,0.34,0.03,0.01,1.1922767878115255,1.441,2.339203670929375,3.506557897319982,0.2948306409588327,False,ask_diamonds_4,bid_spades_4,False,0.0
10,35.68,hearts,0.3252,0.5159,0.0964,0.0625,0.58,0.35,0.05,0.02,1.1922767878115255,1.3618,2.339203670929375,2.995732273553991,0.25483064095883273,False,ask_clubs_15,pass,False,0.0
10,35.86,hearts,0.3252,0.5159,0.0964,0.0625,0.47,0.48,0.03,0.02,1.1922767878115255,1.3925999999999998,2.339203670929375,3.506557897319982,0.14483064095883272,True,ask_diamonds_4,pass,False,0.0
11,2.85,clubs,0.2685,0.5531,0.1037,0.0746,0.6,0.38,0.01,0.01,0.2881410030508595,0.7445999999999999,0.5921848969541138,0.9675840262617056,0.33146641225658,False,bid_clubs_13,pass,False,0.0
11,5.06,clubs,0.4245,0.4245,0.1021,0.0489,0.21,0.74,0.02,0.03,0.5242044012601759,0.11299999999999999,0.8567874603958976,0.3011050927839216,0.315476306790425,False,bid_clubs_2,buy_spades,False,3.7547630679042507
11,11.98,clubs,0.3015,0.4756,0.2005,0.0224,0.42,0.46,0.02,0.1,0.4065816170010858,0.4784,0.7431835644380752,0.7765287894989963,0.19608343458890234,True,bid_clubs_2,buy_clubs,False,3.2440259214256786
11,13.09,clubs,0.3015,0.4756,0.2005,0.0224,0.33,0.57,0.01,0.09,0.4065816170010858,0.30200000000000005,0.7431835644380752,0.5621189181535413,0.19048602673147025,True,bid_spades_1,buy_clubs,False,3.2440259214256786
11,14.39,clubs,0.3015,0.4756,0.2005,0.0224,0.4,0.49,0.01,0.1,0.4065816170010858,0.4302,0.7431835644380752,0.7133498878774648,0.19048602673147028,True,pass,buy_clubs,False,3.2440259214256786
12,4.61,hearts,0.188,0.2606,0.188,0.3634,0.25,0.04,0.59,0.12,0.8947615258721626,0.2466,1.6715320422298952,0.527632742082372,0.46408223201174736,False,ask_clubs_10,pass,False,0.0
12,7.38,hearts,0.2428,0.2428,0.173,0.3414,0.14,0.16,0.51,0.19,0.9184145748950563,0.3214,1.7545250861080117,0.6733445532637656,0.33701062215477995,False,ask_diamonds_13,pass,False,0.0
12,10.64,hearts,0.2428,0.2428,0.173,0.3414,0.15,0.11,0.55,0.19,0.9184145748950563,0.27319999999999994,1.7545250861080117,0.5978370007556204,0.3770106221547799,False,bid_clubs_5,pass,False,0.0
12,11.58,hearts,0.2428,0.2428,0.173,0.3414,0.13,0.23,0.57,0.07,0.9184145748950563,0.25960000000000005,1.7545250861080117,0.5621189181535413,0.3970106221547799,False,buy_clubs,buy_clubs,True,0.0
12,18.55,hearts,0.2948,0.2052,0.2052,0.2948,0.11,0.38,0.19,0.32,0.84769322235434,0.9150000000000001,1.5839046104289356,1.6607312068216509,0.2,False,ask_clubs_8,sell_diamonds,False,3.658620689655173
13,3.5,clubs,0.3668,0.102,0.2656,0.2656,0.03,0.87,0.07,0.03,1.08213967601314,0.023600000000000006,2.2832259763550296,0.13926206733350766,0.7680452280567268,False,bid_spades_9,pass,False,0.0
13,8.28,clubs,0.3561,0.1325,0.2557,0.2557,0.07,0.67,0.16,0.1,1.0101531488858815,0.14939999999999998,2.0212321555939123,0.40047756659712525,0.5375078864353312,False,bid_diamonds_5,buy_diamonds,False,0.0
13,21.04,clubs,0.531,0.1214,0.1738,0.1738,0.02,0.94,0.03,0.01,1.1143657870384431,0.005000000000000006,2.1089497762998177,0.06187540371808753,0.8186346396965867,False,ask_diamonds_8,buy_clubs,False,7.369152970922882
13,24.1,clubs,0.531,0.1214,0.1738,0.1738,0.02,0.96,0.01,0.01,1.1143657870384431,0.0022000000000000027,2.1089497762998177,0.040821994520255166,0.8386346396965867,False,sell_clubs,buy_spades,False,0.9355246523388123
13,27.99,clubs,0.5122,0.1626,0.1626,0.1626,0.13,0.78,0.04,0.05,1.0164584572674995,0.0694,1.8164520818184264,0.2484613592984996,0.6173983739837399,False,buy_diamonds,bid_spades_14,False,1.857723577235772
14,0.92,spades,0.2606,0.188,0.3634,0.188,0.08,0.35,0.05,0.52,0.7493870765329557,1.2418,1.344591697234042,2.5257286443082556,0.4940822320117474,False,bid_hearts_8,bid_clubs_2,False,0.0
14,2.16,spades,0.2428,0.173,0.3414,0.2428,0.09,0.14,0.19,0.58,0.7788091120725981,1.2202,1.4155497192686803,2.4079456086518722,0.3372078907435508,False,ask_diamonds_9,bid_hearts_8,False,0.0
14,4.13,spades,0.2202,0.1549,0.3124,0.3124,0.1,0.23,0.44,0.23,0.8272810076938246,1.1094,1.5131223012446207,2.3025850929940455,0.20265350401388588,True,ask_spades_9,pass,False,0.0
14,5.25,spades,0.2202,0.1549,0.3124,0.3124,0.15,0.26,0.29,0.3,0.8272810076938246,0.9641999999999998,1.5131223012446207,1.8971199848858813,0.10508570188761124,False,bid_hearts_6,pass,False,0.0
14,6.01,spades,0.2202,0.1549,0.3124,0.3124,0.16,0.16,0.47,0.21,0.8272810076938246,0.9961999999999999,1.5131223012446207,1.8325814637483102,0.16265350401388587,True,bid_hearts_6,bid_hearts_8,False,0.0
15,14.57,clubs,0.3347,0.3347,0.2274,0.1032,0.23,0.71,0.02,0.04,0.6169617728531855,0.139,1.0944106018144097,0.342490308946776,0.37526315789473685,False,bid_clubs_5,bid_clubs_11,False,0.0
15,15.32,clubs,0.3347,0.3347,0.2274,0.1032,0.16,0.74,0.02,0.08,0.6169617728531855,0.1,1.0944106018144097,0.3011050927839216,0.4052631578947369,False,bid_hearts_5,bid_clubs_11,False,0.0
15,17.12,clubs,0.3213,0.3213,0.2148,0.1426,0.27,0.67,0.02,0.04,0.6303340240499484,0.18379999999999996,1.1353680562671054,0.40047756659712525,0.34869615832363215,False,bid_clubs_5,pass,False,0.0
15,18.25,clubs,0.423,0.2759,0.1823,0.1188,0.13,0.83,0.01,0.03,0.7506289707260543,0.046800000000000015,1.2877448132394753,0.18632957819149348,0.5541077293628203,False,bid_hearts_3,pass,False,0.0
15,32.95,clubs,0.3719,0.3719,0.1565,0.0996,0.2,0.7,0.06,0.04,0.5672418076614255,0.13520000000000001,0.9890858893108452,0.35667494393873245,0.3280834914611005,False,ask_diamonds_6,bid_clubs_8,False,0.0
16,3.19,diamonds,0.188,0.188,0.2606,0.3634,0.11,0.07,0.54,0.28,0.5438070471643799,0.827,1.0121517241407674,1.2729656758128873,0.2793538913362702,False,bid_diamonds_8,buy_spades,False,4.384728340675477
16,5.02,diamonds,0.188,0.188,0.2606,0.3634,0.06,0.07,0.47,0.4,0.5438070471643799,0.5893999999999999,1.0121517241407674,0.916290731874155,0.2459177679882526,False,ask_spades_8,sell_hearts,False,2.354380812530592
16,14.94,diamonds,0.1267,0.1267,0.3733,0.3733,0.05,0.07,0.36,0.52,0.5642083495423926,0.36739999999999995,0.9853644081771175,0.6539264674066639,0.14669683257918553,False,bid_diamonds_8,buy_diamonds,False,0.7099044746103562
16,16.54,diamonds,0.1267,0.1267,0.3733,0.3733,0.05,0.03,0.34,0.58,0.5642083495423926,0.29540000000000005,0.9853644081771175,0.5447271754416722,0.20669683257918547,False,pass,buy_diamonds,False,0.7099044746103562
16,19.39,diamonds,0.1267,0.1267,0.3733,0.3733,0.04,0.04,0.56,0.36,0.5642083495423926,0.7264,0.9853644081771175,1.0216512475319814,0.18669683257918554,True,ask_hearts_13,pass,False,0.0
17,10.14,diamonds,0.1173,0.232,0.3254,0.3254,0.16,0.04,0.44,0.36,0.6285752560612161,0.6304000000000001,1.1228394347568196,1.0216512475319814,0.19196582132880538,True,buy_hearts,buy_hearts,True,0.0
17,16.62,diamonds,0.0702,0.1507,0.313,0.4661,0.06,0.01,0.87,0.06,0.4107179673481227,1.6442,0.763435759820115,2.8134107167600364,0.556973018549747,False,ask_spades_5,bid_hearts_8,False,0.0
17,17.11,diamonds,0.0702,0.1507,0.313,0.4661,0.08,0.01,0.84,0.07,0.4107179673481227,1.5769999999999997,0.763435759820115,2.659260036932778,0.536779089376054,False,ask_diamonds_15,pass,False,0.0
17,22.03,diamonds,0.0581,0.129,0.4065,0.4065,0.05,0.04,0.69,0.22,0.5375234131113423,1.0886,0.9002903905277139,1.5141277326297755,0.28354838709677416,True,bid_hearts_8,pass,False,0.0
17,24.89,diamonds,0.0385,0.1417,0.5025,0.3174,0.07,0.03,0.49,0.41,0.7400436053220235,0.5940000000000001,1.1477116196354906,0.8915981192837836,0.12416967199038292,True,bid_diamonds_6,pass,False,0.0
18,6.91,clubs,0.3414,0.2428,0.173,0.2428,0.12,0.75,0.09,0.04,0.7788091120725981,0.0866,1.4155497192686803,0.2876820724517809,0.5072078907435508,False,bid_clubs_4,pass,False,0.0
18,11.66,clubs,0.3414,0.2428,0.173,0.2428,0.15,0.6,0.2,0.05,0.7788091120725981,0.22500000000000003,1.4155497192686803,0.5108256237659907,0.38421851289833076,False,ask_diamonds_10,buy_clubs,False,1.1082448153768336
18,12.3,clubs,0.3414,0.2428,0.173,0.2428,0.22,0.6,0.13,0.05,0.7788091120725981,0.22780000000000003,1.4155497192686803,0.5108256237659907,0.35720789074355075,False,ask_hearts_8,bid_clubs_4,False,0.0
18,12.38,clubs,0.3414,0.2428,0.173,0.2428,0.3,0.36,0.26,0.08,0.7788091120725981,0.5736,1.4155497192686803,1.0216512475319814,0.20421851289833082,False,ask_diamonds_10,bid_clubs_4,False,0.0
18,14.76,clubs,0.3414,0.2428,0.173,0.2428,0.26,0.34,0.19,0.21,0.7788091120725981,0.5833999999999999,1.4155497192686803,1.0788096613719298,0.1142185128983308,False,ask_clubs_9,sell_clubs,False,2.8917551846231664
19,3.51,hearts,0.3634,0.188,0.2606,0.188,0.09,0.82,0.02,0.07,0.7493870765329554,1.6457999999999997,1.3445916972340417,3.912023005428146,0.6320411160058738,False,bid_hearts_5,buy_spades,False,1.3392070484581495
19,4.51,hearts,0.3414,0.2428,0.2428,0.173,0.16,0.79,0.01,0.04,0.7788091120725981,1.6314,1.4155497192686803,4.605170185988091,0.5472078907435508,False,bid_hearts_5,bid_clubs_8,False,0.0
19,4.64,hearts,0.3414,0.2428,0.2428,0.173,0.11,0.69,0.13,0.07,0.7788091120725981,1.2499999999999998,1.4155497192686803,2.0402208285265546,0.4472078907435508,False,bid_spades_7,pass,False,0.0
19,7.84,hearts,0.3414,0.2428,0.2428,0.173,0.18,0.69,0.06,0.07,0.7788091120725981,1.3969999999999998,1.4155497192686803,2.8134107167600364,0.4472078907435508,False,bid_clubs_4,buy_spades,False,0.14415781487101675
19,8.57,hearts,0.3414,0.2428,0.2428,0.173,0.15,0.73,0.06,0.06,0.7788091120725981,1.4425999999999999,1.4155497192686803,2.8134107167600364,0.4872078907435508,False,pass,buy_spades,False,0.14415781487101675
